,returns,vol,NVDA,INCY,TSLA,XLNX,ALGN,CERN,LRCX,XEL,SWKS,MU
98,0.25798492462311556,0.194417761666377,0.11210489759360412,0.09939862372858652,0.13353058730011236,0.00898213613223105,0.06021580787227538,0.020222169789228164,0.0,0.5655457775839624,0.0,3.0818446752900464e-17
99,0.25899497487437184,0.19499075606902813,0.11358897220913775,0.10008727033344918,0.13488201090058993,0.007709167939056887,0.06081328191925421,0.018364675672185044,5.692061405548898e-18,0.5645546210263271,0.0,1.6154612370034016e-17
100,0.2600050251256281,0.1955685579820436,0.11512602232689467,0.10081793460172485,0.13618239083474037,0.006330030759474135,0.06142465634997815,0.016560785958626034,0.0,0.5635581791685619,6.2341624917916505e-19,0.0
101,0.2610150753768844,0.19615107882216767,0.11671369954819061,0.10159545437888572,0.13742084878900812,0.004873914954453294,0.0620616777478421,0.014772424707416534,0.0,0.5625619798742036,5.421010862427522e-20,2.6020852139652106e-18
102,0.26202512562814073,0.19673824344081825,0.11833405161375916,0.10240437696048618,0.13861146998375054,0.003402005755579878,0.06272193474253447,0.01297067377549797,0.0,0.5615554871683918,0.0,1.734723475976807e-18
103,0.26303517587939695,0.19733001400241604,0.11997487566226132,0.1032143728386078,0.139785336413815,0.001871817933634748,0.06339744659981643,0.011159601497458076,8.673617379884035e-18,0.5605965490544066,1.8431436932253575e-18,3.0357660829594124e-18
104,0.2640452261306533,0.1979267915534546,0.12255758557523953,0.10427501539090116,0.14052979833586876,3.345559833590233e-05,0.06357519886435013,0.009580613563228015,0.0,0.5594483326720766,0.0,0.0
105,0.26505527638190957,0.1985275355511979,0.1238427146597234,0.10500624783652192,0.14179258366309289,0.0,0.06429741836432509,0.007149884277021164,5.4752209710517974e-18,0.5579111511993156,0.0,6.911788849595091e-18
106,0.26606532663316584,0.19913351338919968,0.12512357940544758,0.10574033989782003,0.14305166060715443,1.3715157481941631e-17,0.06502313666387519,0.004714466847446706,8.673617379884035e-19,0.556346816578256,4.7704895589362195e-18,0.0
107,0.2670753768844221,0.1997446844944379,0.1264060399469541,0.10647487366623981,0.1443100048619428,4.7704895589362195e-18,0.06574797241854488,0.0022804726270926647,5.5294310796760726e-18,0.5547806364792258,5.583641188300348e-18,0.0
108,0.2680854271356784,0.200361004597912,0.12769282644417812,0.10719368131689959,0.14558644954104458,4.4994390158148434e-18,0.06645655470481239,6.505213034913027e-19,2.0057740190981832e-18,0.5530704879930654,3.3610267347050637e-18,0.0
109,0.2690954773869347,0.2009834905799674,0.1289489354145767,0.10770403677045788,0.1471128784636342,0.0,0.06705038207529225,3.0357660829594124e-18,0.0,0.549183767276039,0.0,6.2341624917916505e-18
110,0.27010552763819096,0.20161300317065237,0.13018481500394988,0.10822785484229455,0.14862447796222664,0.0,0.06768397386205247,2.927345865710862e-18,0.0,0.5452788783294764,2.710505431213761e-19,0.0
111,0.27111557788944723,0.2022494830951303,0.1314126723172118,0.10875910099410377,0.1501276876287254,4.4181238528784306e-18,0.06833610639320686,0.0,5.3939058081153846e-18,0.5413644326667523,0.0,1.3660947373317356e-17
112,0.2721256281407035,0.20289285648369335,0.1326216554693779,0.1093008757752754,0.15162151627203502,0.0,0.06901885071348816,0.0,4.228388472693467e-18,0.5374371017698235,1.0842021724855044e-19,0.0
113,0.2731356783919598,0.20354304989622496,0.13379441835534447,0.1098570467871137,0.15310517059580042,4.87890977618477e-19,0.06975102928492333,0.0,0.0,0.533492334976818,1.463672932855431e-18,3.74049749507499e-18
114,0.27414572864321607,0.20420000199308083,0.13491441219009376,0.110426538041347,0.15458142648561496,1.8431436932253575e-18,0.0705484014855855,9.215718466126788e-19,0.0,0.5295292217973588,2.168404344971009e-19,0.0
115,0.27515577889447235,0.20486367776866593,0.1360130175374836,0.11098648586969094,0.15606363990312935,0.0,0.07136929791795368,1.2468324983583301e-18,1.4474099002681484e-17,0.5255675587717424,0.0,4.87890977618477e-19
116,0.2761658291457286,0.20553403389297853,0.13720082165360017,0.11151574749865228,0.15755627870083325,0.0,0.07209154502230937,2.8189256484623115e-18,4.662069341687669e-18,0.5216356071246049,0.0,0.0
117,0.2771758793969849,0.20621099123051942,0.13845794713580972,0.11205097134126116,0.1590363516415107,8.131516293641283e-20,0.07274818408259034,7.047314121155779e-18,7.914675859144182e-18,0.5177065457988282,8.131516293641283e-19,0.0
118,0.2781859296482412,0.20689446369068745,0.1397138146618931,0.11258679911638353,0.16051618548053784,0.0,0.07340622776997556,1.431146867680866e-17,1.1655173354219173e-17,0.51377697297121,9.75781955236954e-19,2.3852447794681098e-18
119,0.2791959798994975,0.20758438690475536,0.14096925666255586,0.11312278027536904,0.1619964622713503,0.0,0.07406380800878096,0.0,9.47999274567013e-18,0.5098476927819438,5.963111948670274e-19,8.4500006818089e-18
120,0.28020603015075374,0.20828069674481547,0.14222420644702177,0.11365893567109599,0.16347722011024557,5.692061405548898e-18,0.07472091393819859,9.75781955236954e-19,1.7448878713438587e-18,0.5059187238334382,9.046311876675928e-19,7.589415207398531e-19
121,0.28121608040201007,0.20898332938008857,0.14347861365129674,0.11419526343061248,0.16495850555182817,8.782037597132586e-18,0.07537752054988314,0.0,7.26415455565288e-18,0.5019900968163796,1.6263032587282567e-18,0.0
122,0.28222613065326635,0.2096922212567954,0.14473241623777877,0.11473174659162566,0.16644038040622156,0.0,0.07603360230884013,7.209944447028604e-18,0.0,0.498061854455534,0.0,9.215718466126788e-18
123,0.2832361809045226,0.21040730910621433,0.14598554271581082,0.11526837890044847,0.16792291188337477,0.0,0.07668912480558464,7.806255641895632e-18,0.0,0.49413404169478126,3.957337929572091e-18,7.643625316022806e-18
124,0.2842462311557789,0.21112852994857487,0.14723791954354193,0.11580511378830298,0.1694061811464994,0.0,0.07734406740085507,0.0,8.023096076392733e-18,0.4902067181208007,0.0,1.5178830414797062e-17
125,0.2852562814070352,0.2118558211711015,0.148489500061103,0.1163418983921138,0.17089026695066306,0.0,0.07799838768053828,7.914675859144182e-18,1.2847795743953228e-17,0.4862799469155819,1.8431436932253575e-18,0.0
126,0.28626633165829146,0.2125891204803989,0.14974027074193072,0.11687864329029585,0.1723752646367983,0.0,0.07865200602625186,1.3660947373317356e-17,0.0,0.48235381530472343,6.559423143537302e-18,1.4094628242311558e-18
127,0.28727638190954774,0.21332836591990292,0.15099022493525024,0.11741522640998808,0.17386125022936377,0.0,0.07930490129941131,6.7220534694101275e-18,0.0,0.4784283971259866,0.0,2.574980159653073e-17
128,0.288286432160804,0.214073495932255,0.15223945634457559,0.11795148391838745,0.17534829367206173,9.269928574751063e-18,0.07995698187844846,5.583641188300348e-18,6.884683795282953e-18,0.47450378418652667,0.0,0.0
129,0.2892964824120603,0.2148244492912723,0.15348808431359665,0.11848716230726856,0.17683644500397158,2.1141942363467336e-18,0.08060824624706417,0.0,0.0,0.470580062128099,1.7889335846010823e-18,2.222614453595284e-18
130,0.2903065326633166,0.2155811651777308,0.15473634879137987,0.11902194190940923,0.17832568595949388,1.555830117516699e-17,0.08125873784625394,4.0115480381963664e-18,7.48099499014998e-18,0.46665728549346325,0.0,1.940721888749053e-17
131,0.29131658291457285,0.21634358312869795,0.15598456512504538,0.11955536647790377,0.1798159422611997,1.940721888749053e-17,0.08190864208956383,0.0,0.0,0.46273548404628745,0.0,2.0111950299606107e-17
132,0.29232663316582913,0.21711218323633194,0.15821174295899793,0.12009685204150986,0.18109499257980258,0.0,0.08176670919402258,5.637851296924623e-18,0.0,0.45882970322566713,0.0,0.0
133,0.2933366834170854,0.21788568260791719,0.15929547288192955,0.12068701157612624,0.18258854985249973,6.288372600415926e-18,0.08255597870132657,2.1358782797964437e-17,1.723881454251952e-17,0.4548729869881179,3.903127820947816e-18,0.0
134,0.29434673366834174,0.21866472344776797,0.16036018405816585,0.12127361703005643,0.1840952318791682,0.0,0.08334682096941641,1.8323016715005025e-17,1.1384122811097797e-17,0.4509241460631931,8.673617379884035e-19,0.0
135,0.29535678391959796,0.21944925661714765,0.16142130296891868,0.12184598312861179,0.1856155599978378,8.890457814381136e-18,0.08412961354217996,0.0,6.830473686658678e-18,0.44698754036245186,2.4936649967166602e-18,9.215718466126788e-18
136,0.2963668341708543,0.22023922779564087,0.1625091513452244,0.12239057350733996,0.18714518132682437,0.0,0.08488859115797137,0.0,5.421010862427522e-18,0.44306650266263997,4.7704895589362195e-18,1.691355389077387e-17
137,0.2973768844221105,0.22103456587119885,0.1636368846668079,0.12289713401900947,0.1886742411129253,1.723881454251952e-17,0.085636005485231,0.0,4.228388472693467e-18,0.4391557347160264,4.7704895589362195e-18,0.0
138,0.29838693467336685,0.2218352311235704,0.16487858129130128,0.12340452416544505,0.19018091995378583,2.5045070184415152e-17,0.08628718838260574,2.168404344971009e-18,8.565197162635485e-18,0.4352487862068621,5.5294310796760726e-18,0.0
139,0.2993969849246231,0.22264113703943117,0.1661338522328593,0.12392698736071969,0.19167433475177725,1.0950441942103595e-17,0.08693287083586261,1.1275702593849246e-17,9.974659986866641e-18,0.4313319548187812,0.0,0.0
140,0.3004070351758794,0.22345222018073144,0.16739148630411627,0.12444777181697295,0.19316768384974015,0.0,0.087577392382838,0.0,1.431146867680866e-17,0.4274156656463327,4.662069341687669e-18,0.0
141,0.3014170854271357,0.2242684244578138,0.16865186549282368,0.12496678787623736,0.19466073914072662,5.9631119486702744e-18,0.08822080523910628,0.0,1.0842021724855044e-18,0.423499802251106,8.239936510889834e-18,0.0
142,0.30242713567839197,0.225089694205049,0.16991535440321595,0.12548398433663555,0.19615323678447424,0.0,0.08886321371098527,4.85722573273506e-17,0.0,0.4195842107646891,0.0,0.0
143,0.30343718592964825,0.225915974223371,0.17118229021682574,0.1259993096191746,0.19764490478366212,4.445228907190568e-18,0.0895047709833791,0.0,0.0,0.4156687243969586,6.938893903907228e-18,3.144186300207963e-18
144,0.3044472361809045,0.2267472097680956,0.17245299110556486,0.12651274597108747,0.19913543216422566,4.228388472693467e-18,0.09014569488686829,0.0,6.288372600415926e-18,0.4117531358722539,0.0,1.22514845490862e-17
145,0.3054572864321608,0.2275833465906027,0.17372775162629273,0.12702430507021742,0.2006244825690125,0.0,0.0907862522049737,0.0,0.0,0.4078372085295037,0.0,1.951563910473908e-18
146,0.3064673366834171,0.22842433090030434,0.17500678673731387,0.127534032332679,0.20211171810680742,0.0,0.0914267770912662,0.0,0.0,0.40392068573193346,0.0,4.119968255444917e-18
147,0.30747738693467336,0.22927010941743803,0.17629026185313268,0.12804201466709245,0.20359679886763415,0.0,0.09206762868644888,4.607859233063394e-17,1.6154612370034016e-17,0.4000032959256919,0.0,6.288372600415926e-18
148,0.30848743718592964,0.23012062933592697,0.17757824974498823,0.1285483729340728,0.20507939058677582,8.131516293641283e-18,0.09270923558742875,3.404394821604484e-17,0.0,0.3960847511467344,0.0,4.445228907190568e-18
149,0.3094974874371859,0.23097583830743257,0.17887070889851803,0.1290532662325551,0.20655920851406476,0.0,0.09335203516256815,9.75781955236954e-19,1.4094628242311558e-17,0.3921647811922939,0.0,3.2742905609062234e-17
150,0.3105075376884422,0.23183568450626338,0.18016752417864007,0.12955688548311248,0.2080359742905405,2.927345865710862e-18,0.09399651211524314,2.6020852139652106e-18,1.7780915628762273e-17,0.38824310393246386,1.5178830414797062e-18,4.336808689942018e-18
151,0.3115175879396985,0.23270011663390183,0.1814684732344446,0.13005946286422104,0.20950944976286362,0.0,0.0946431665508441,1.0842021724855044e-19,0.0,0.3843194475876268,0.0,0.0
152,0.31252763819095475,0.23356908379355865,0.18277312398168186,0.13056127089489636,0.21097947015691598,4.629543276513104e-17,0.09529257557248075,1.1709383462843448e-17,2.0708261494473135e-17,0.380393559394025,1.3877787807814457e-17,0.0
153,0.3135376884422111,0.23444253554277067,0.184080810062558,0.1310626978848485,0.21244593028562458,0.0,0.09594537889321507,2.200930410145574e-17,0.0,0.37646518287375397,7.37257477290143e-18,1.5395670849294163e-17
154,0.3145477386934673,0.23532042182298818,0.1853905213264136,0.13156422190850425,0.21390884013614545,4.5536491244391186e-17,0.09660233067894808,2.5261910618912253e-17,0.0,0.37253408594998866,4.228388472693467e-18,0.0
155,0.31555778894472364,0.23620269286490075,0.18670079912234536,0.1320664861982841,0.21536838710137188,0.0,0.09726423815064958,1.0842021724855044e-19,0.0,0.36860008942734923,0.0,1.734723475976807e-18
156,0.31656783919597986,0.23708929910946072,0.18800960772620487,0.13257034381219251,0.2168250095595085,0.0,0.09793193667582424,8.131516293641283e-18,0.0,0.3646631022262698,0.0,1.2956215961201778e-17
157,0.3175778894472362,0.23798019122406303,0.18931444417274929,0.13307679157925942,0.21827944572817237,0.0,0.09860612701800128,0.0,0.0,0.36072319150181764,0.0,3.06287113727155e-17
158,0.3185879396984925,0.23887532010200407,0.190612480761708,0.13358690844635426,0.21973278773045432,1.8810907692623502e-17,0.09928715876474266,3.0466081046842675e-17,1.6371452804531117e-17,0.3567806642967408,8.998878031629687e-18,0.0
159,0.31959798994974875,0.2397746371599465,0.19190111283263578,0.13410168799550923,0.22118632467505023,1.9461428996114805e-17,0.09997482128277088,6.938893903907228e-18,0.0,0.35283605321403383,5.421010862427522e-18,0.0
160,0.32060804020100503,0.24067809463972817,0.19317856001412753,0.13462176715359334,0.22264137229205008,0.0,0.1006681917597712,0.0,0.0,0.3488901087804581,0.0,1.848564704087785e-17
161,0.3216180904522613,0.24158564601099472,0.1944445606219736,0.13514722453754635,0.22409892447880758,3.767602549387128e-18,0.10136564152361666,0.0,0.0,0.3449436488380558,6.667843360785852e-18,7.020209066843641e-18
162,0.3226281407035176,0.2424979073564774,0.19650233635000014,0.1353071959297911,0.22507417758401996,2.3012191111004832e-17,0.10235668515685387,0.0,0.0,0.340759604979335,0.0,2.9544509200229996e-18
163,0.32363819095477386,0.24341340888391041,0.19765480748651543,0.13579324039290439,0.22667073018371198,4.210770187390578e-17,0.10296633183923874,2.7321894746634712e-17,2.6820451241860166e-17,0.33691489009762954,2.7647155398380363e-18,0.0
164,0.32464824120603014,0.2443329236723219,0.1988404018228323,0.13629826129490472,0.22821169786227802,2.959702524295976e-17,0.10362290710370924,0.0,0.0,0.33302673191627585,1.5161889755851976e-18,0.0
165,0.3256582914572864,0.24525639129213295,0.20006091519042807,0.13682460434374824,0.22969458773299772,1.8648277366750676e-17,0.10432674445168617,0.0,1.2630955309456127e-17,0.3290931482811398,6.118966010965066e-18,0.0
166,0.3266683417085427,0.24618376916134968,0.2013360552275161,0.13735531515332663,0.23115300279978326,2.9436088982981445e-17,0.10500662631302009,0.0,0.0,0.32514900050635404,0.0,0.0
167,0.327678391959799,0.24711497528623544,0.20260949644513648,0.1378868805720478,0.2326114747057267,3.1143707404646115e-17,0.1056876539085089,2.574980159653073e-19,9.744267025213471e-18,0.32120449436858023,0.0,0.0
168,0.3286884422110553,0.24804996636764087,0.2038810393691662,0.13841930635204333,0.23407010913567045,0.0,0.1063698634947239,1.620882247865829e-17,0.0,0.3172596816483963,1.2739375526704677e-17,6.559423143537302e-18
169,0.32969849246231153,0.248988699555122,0.20515049334185828,0.13895260480541727,0.23552901222891198,0.0,0.1070532735474421,8.890457814381136e-18,2.3635607360183997e-17,0.31331461607637046,0.0,2.3635607360183997e-17
170,0.33070854271356787,0.24993113266291048,0.20641764529642467,0.13948678897594782,0.236988296672321,7.087971702623985e-18,0.10773791777688971,1.1695830935687379e-17,0.0,0.30936935127841686,8.117963766485214e-18,0.0
171,0.3317185929648241,0.2508772237318748,0.20768227952437238,0.14002185530223563,0.23844810577752223,0.0,0.10842378956305859,2.0203429857909572e-17,2.7901265282556653e-17,0.3054239698328113,0.0,1.261401465051104e-17
172,0.3327286432160804,0.2518269314016914,0.20894414006582027,0.14055780806547255,0.2399085930733561,1.675431169669006e-17,0.10911090522732879,0.0,3.24210330891056e-17,0.30147855356802244,0.0,0.0
173,0.33373869346733664,0.25278021465550016,0.21020299569126938,0.14109459878527683,0.24136995558489371,0.0,0.10979921783026864,0.0,0.0,0.2975332321082915,0.0,2.0721814021629203e-17
174,0.334748743718593,0.2537370330389289,0.2114585958996829,0.14163220846793093,0.24283237192300589,6.5052130349130266e-18,0.11048871143876582,0.0,0.0,0.2935881122706145,0.0,4.423544863740858e-17
175,0.33575879396984926,0.2546973466316091,0.21271066811207506,0.1421705972177417,0.24429605670812857,0.0,0.11117934899108098,0.0,0.0,0.2896433289709737,0.0,2.916503843986007e-17
176,0.33676884422110553,0.2556611157214171,0.2139589696374688,0.14270970160469135,0.2457612684418281,1.0842021724855044e-17,0.11187099529289043,3.67544536472586e-17,1.3660947373317356e-17,0.2856990650231211,4.553649124439119e-18,0.0
177,0.3377788944723618,0.2566283012679425,0.21520322456341304,0.14324944255556296,0.24722826495898037,1.7564075194265172e-17,0.11256357228934989,1.452830911130576e-17,8.673617379884035e-19,0.28175549563269386,0.0,0.0
178,0.3387889447236181,0.2575988645668918,0.2164432067120352,0.1437896956017675,0.24869735560254297,8.673617379884035e-18,0.11325688656735798,2.970713952610282e-17,5.9631119486702744e-18,0.27781285551629636,6.5052130349130266e-18,8.673617379884035e-19
179,0.33979899497487437,0.2585727675255293,0.21767865596437594,0.14433037527503115,0.2501688415207886,0.0,0.11395076564760581,0.0,1.2956215961201778e-17,0.2738713615921986,6.1257422745431e-18,0.0
180,0.34080904522613065,0.2595499723854081,0.21890938610193905,0.14487130241959706,0.2516430630901708,0.0,0.11464496047103664,1.5612511283791264e-17,3.2526065174565133e-18,0.2699312879172564,1.0950441942103595e-17,0.0
181,0.3418190954773869,0.2605304419438354,0.22013520790153435,0.14541231986001976,0.2531203661447099,7.15573433840433e-18,0.115339195385667,1.5178830414797062e-18,7.806255641895632e-18,0.26599291070806896,0.0,0.0
182,0.3428291457286432,0.2615141394994366,0.22135599643589104,0.14595322646663275,0.25460111724626566,0.0,0.11603311917473205,0.0,0.0,0.2620565406764786,0.0,1.1275702593849246e-17
183,0.3438391959798995,0.2625010287697243,0.2225717026610029,0.1464938003056218,0.2560856799125544,0.0,0.11672631370461478,0.0,1.940721888749053e-17,0.25812250341620624,0.0,1.8539857149502126e-17
184,0.34484924623115576,0.26349107408234923,0.22378231078198368,0.147033807599528,0.2575744089479533,1.3118846287074604e-17,0.1174183487784927,0.0,9.432558900623889e-18,0.25419112389204235,0.0,0.0
185,0.3458592964824121,0.26448424023472933,0.22498794504395614,0.14757297830392327,0.25906764244860564,0.0,0.11810869012682644,0.0,2.8297676701871666e-17,0.2502627440766886,4.119968255444917e-18,0.0
186,0.3468693467336683,0.2654804925644439,0.2261888338898886,0.14811103553048394,0.26056567207764475,3.3610267347050637e-18,0.11879677155071398,9.215718466126788e-18,4.87890977618477e-18,0.24633768695126876,0.0,1.496198998029996e-17
187,0.34787939698492465,0.2664797968297553,0.22738533453472679,0.14864769919006393,0.26206874287107734,7.37257477290143e-18,0.11948196164167943,0.0,0.0,0.24241626176245257,2.168404344971009e-18,0.0
188,0.34888944723618087,0.267482119585931,0.2285779508943837,0.14918269474835097,0.2635769870911671,6.960577947356938e-17,0.12016366028421877,0.0,1.8431436932253575e-17,0.23849870698187958,0.0,0.0
189,0.3498994974874372,0.268487427642432,0.22976735176363552,0.1497157750969121,0.26509045021506294,0.0,0.12084120481548606,2.5587171270657905e-17,0.0,0.23458521810890348,1.431146867680866e-17,0.0
190,0.35090954773869343,0.2694956884121681,0.23095436342878203,0.1502467207649036,0.2666090540353975,0.0,0.12151395010217751,3.426078865054194e-17,0.0,0.23067591166873935,1.5178830414797062e-17,1.3444106938820255e-17
191,0.35191959798994976,0.2705068697200441,0.23214003106190487,0.15077536739256203,0.26813253634363143,4.618701254788249e-17,0.12218128140097097,2.4069288229178198e-17,0.0,0.22677078380093071,1.6696713456276768e-17,1.3010426069826053e-18
192,0.352929648241206,0.2715209398337108,0.23332550288111992,0.15130161169863102,0.2696604772632135,3.3393426912553537e-17,0.12284269961449433,0.0,1.2576745200831851e-17,0.22286970854254118,1.6046192152785466e-17,0.0
193,0.3539396984924623,0.27253787268540625,0.23453284253855256,0.15182974182607983,0.2711747568522521,0.0,0.1235016739436524,1.6696713456276768e-17,1.5395670849294163e-17,0.21896098483946316,0.0,0.0
194,0.3549497487437186,0.2735576313828547,0.23574874866889728,0.15235753778550368,0.2726850118051828,2.47198095326695e-17,0.12415819542848641,0.0,8.673617379884035e-18,0.21505050631192962,1.452830911130576e-17,0.0
195,0.3559597989949749,0.2745801815638314,0.23696300872365994,0.15288273169680736,0.27420006854756496,0.0,0.12481009479498716,7.589415207398531e-18,0.0,0.21114409623698058,9.107298248878237e-18,2.4069288229178198e-17
196,0.35696984924623115,0.27560549281623486,0.23817648835647415,0.15340526895232118,0.27571972067296563,0.0,0.12545676695576025,2.2985086056692694e-17,2.5587171270657905e-17,0.2072417550624789,0.0,3.469446951953614e-18
197,0.35797989949748743,0.27663353505682253,0.23939027503094681,0.1539251889313185,0.2772435325306363,0.0,0.1260976824622733,4.7704895589362195e-18,7.806255641895632e-18,0.20334332104482503,0.0,1.734723475976807e-18
198,0.3589899497487437,0.27766427851895203,0.24060560857096916,0.15444261223594283,0.27877080794104786,0.0,0.12673254224209768,0.0,0.0,0.19944842900994258,8.673617379884035e-19,0.0
199,0.36,0.27869769370657677,0.24182379729680714,0.15495784489004163,0.28030060670829005,3.469446951953614e-18,0.12736125104432805,1.3877787807814457e-17,4.336808689942018e-19,0.19555650006053318,0.0,1.3444106938820255e-17
